"endorses"	"denies"
0.0	0.0
0.0	0.30959752321981426
15.170278637770899	1.238390092879257
23.219814241486066	3.7151702786377707
30.65015479876161	5.263157894736842
38.69969040247678	6.5015479876160995
41.17647058823529	7.739938080495357
41.48606811145511	7.739938080495357
42.10526315789473	7.739938080495357
42.414860681114554	7.739938080495357
43.034055727554176	7.739938080495357
